broadcast_abstract,year,id,time,length,n
"(Studio: Susan Spencer) .(Atlanta, Georgia: Peter Van Sant) Factors affecting airline industry's incrd. profits examined; details given, scenes shown. [PASSENGER - comments on fare war.] Role of fuel price drop explained; details graphed on screen. [Airline economy George JAMES - explains effect on airlines of fuel price drop.] [United Airlines spokesperson John ZEEMAN - doubts fuel savings will be passed onto consumer.]",1986,447024,120,424,11666
"(Studio: Garrick Utley) .(Dimona, Israel: Martin Fletcher) Israel's effort to deport Black Hebrews cult examined; background to controversy reviewed. Scenes shown. [Leader Ben-Ami CARTER - addresses followers.] [Opponent Amit KARNI - notes Israel will be accused of racism.] Sect's legal problems in United States described. [CARTER - thinks their deportation will be catastrophe for Israel.]",1986,441239,160,392,11666
"(Studio: Tom Jarriel) .(Moscow, USSR : Mike Lee) Mikhail Gorbachev's extension of Soviet moratorium on nuclear testing examined; details given, scenes shown. [GORBACHEV - (thru translator) cites deadline for extension.] Public relations benefits of USSR moratorium reviewed. [GORBACHEV - (thru translator) calls on President Reagan to equal Soviet decision.](Santa Barbara, California: Sam Donaldson) United States response featured; scenes shown. [State Department spokesperson Charles REDMAN - dismisses nuclear testing moratorium as not in United States ints.] Press spokesperson Larry Speakes' statement outlined on screen. [Soviet expert Marshall GOLDMAN - feels Gorbachev is using issue purely for propaganda.] Congress pressure on Reagan to agree to moratorium described.",1986,444888,210,778,11666
(Studio: Tom Brokaw) Turn-of-century immigration to United States and current wave examined; historical photos shown.(NYC: Garrick Utley) [Immigrant Axel OHLMAN - cites requirements for immigrants'success in US.] Photos shown. Hardships faced by immigrants considered; Marianna Custera's experience cited as example [CUSTERA - explains attitude toward starting over in US.] [Silvio CUSTERA - describes parents' ordeal after immigrating from Yugoslavia.],1986,448178,350,453,11666
"(Studio: Kathleen Sullivan) .(Manila, Philippines: Jim Laurie) Status of tenuous cease-fire between government and communist insurgents examined; details given, scenes shown. New People's Army (NPA) efforts described. [Communist leader Satur OCAMPO - claims people support NPA.] NPA's mixed United States and USSR equipment shown. [Chief of staff General Fidel RAMOS - thinks cease-fire agreement has possibly been violated by insurgents; explains.] Both sides noted continuing their military training.",1986,449299,150,502,11666
"(Studio: Connie Chung) .(Burlington, VT: Lisa Myers) Implications of VT's referendum on state equal rights amendment for national ERA examined; details given, scenes shown. State's history of political independence noted. [VT Coalition for ERA spokesperson Nedene MARTIN - cites need for constitutional protection of equal rights.] Role of outside conservative orgs. in fighting ERA described. [Dr. Paul WEAVER - thinks defeat of ERA here will mean final defeat for national amendment.] VT's history of humanrights support described. Opposition said linking ERA to gay marriages, abortion and AIDS. [Eagle Forum spokesperson Phyllis SCHLAFLY - thinks ERA could make AIDS a politically protected disease.] [NOW pres. Eleanor SMEAL - cites fallaciousness of that argument.] Ads of both sides shown.",1986,454873,200,796,11666
"(Studio: Tom Brokaw) .(DC: Marvin Kalb) Syria's apparent effort to improve its international image with negotiations for release of French and United States hostages in Lebanon examined; President Hafez al-Assad's denial of Syrian involvement in terrorism, made during European trip, quoted on screen. Defense minister Mustafa Talas quoted regarding hostage negotiations; details given. Terrorist Abu Nidal mentioned. [State Department spokesperson Charles REDMAN -cites lack of info.] [Eric JACOBSEN - describes psychological trauma to hostage families.]",1986,439296,130,555,11666
"(Studio: Peter Jennings) .(Johnson Space Center, Texas: John Martin) Space community's reaction to destruction of space shuttle Challenger and all aboard yesterday featured; commander Francis Scobee's family mentioned. [Irma UNGER - fears lasting effect on community's children.] [Laura GARCIA - describes her reaction.] [Restaurant manager Bob OSTERMAN - notes community's concerns for the future.] NASA (National Aeronautics and Space Administration) photos of controllers shortly after explosion shown. [Flight director Jay GREENE - cites inability to prevent tragedy.](Studio: Peter Jennings) President Reagan reported attending Johnson Space Center memorial service for astronauts Friday.(Concord, New Hampshire: Jay Schadler) Community's grief over death of first teacher-in-space Christa McAuliffe featured; scenes shown. [STUDENTS - cite unfairness of such death.] [Father Dan MESSIER - notes personal importance of McAuliffe to town.] [PEOPLE - agree.] McAuliffe's son Scott and friends noted viewing Florida launch. [Robby FREID - discusses stages of grief people will experience.] [Guidance counselor Julie BURNHAM - feels students and faculty are helping each other.](Studio: Peter Jennings) Scope of astronauts' ethnic background noted.(No location given: Bill Blakemore) Nation's effort to cope with Challenger tragedy examined; scenes shown. [President REAGAN - cites contd. shock.] New York Stk. Exchange and Jesse Jackson mentioned among those honoring astronauts. [Boston Mayor Raymond FLYNN - notes unity of grief.] [STUDENT - empathizes with astronauts' children.] Empire State Building tower said remaining dark for week of mourning.(Studio: Peter Jennings) Upcoming item announced.",1986,438441,480,1703,11666
"(Studio: Tom Brokaw) .(Tidworth, England: John Cochran) Reunion of British war brides like Jill Truncel and Eileen Agatelli featured; historical footage shown. [Marquerite COUCH - recalls experience.] [WOMEN - discuss lives.] [Irene TORNAU - notes optimism of youth.] [WOMEN - remember indignities of process.]",1986,447356,170,310,11666
"(Studio: Peter Jennings) .(DC: Betsy Aaron) television evangelist Pat Robertson's announcement of conditional candidate for 1988 Republican president nomination featured; details given, scenes shown. [ROBERTSON - sets standards by which he will become formal cand.] Implications for his campaign of """"The 700 Club"""" television audience explained. [People for the American Way spokesperson Anthony PODESTA - criticizes Robertson's attack on American insts.] [ROBERTSON -comments on his claim to have diverted hurricane from United States with prayer; wants to """"Christianize America.""""]",1986,448187,160,585,11666
"(Studio: Tom Brokaw) .(London, England: Henry Champ) Interview with Achille Lauro terrorist and Palestine Liberation Front leader Mohammed Abu Abbas featured; Italy, Israel and United States noted all seeking Abbas as fugitive. [ABBAS - (thru translator) claims his organization has now targeted locations in United States for attacks in retaliation for US bombing of Libya; warns Americans traveling overseas; denies hijackers under his direction killed Achille Lauro passenger Leon Klinghoffer; denies he's a terrorist, accuses United States of maligning image of Palestinians; feels President Reagan is his greatest enemy.](Studio: Tom Brokaw) Witnesses' contradictory account of Klinghoffer's murder noted.",1986,447490,220,710,11666
"(Studio: Bob Schieffer) .(Alexandria, LA: Harry Smith) LA's House race between Faye Williams and Clyde Holloway examined; details given, scenes shown. [WILLIAMS - asks for support.] Williams said crediting Grambling Univ. coach Eddie Robinson with her decision to run. [HOLLOWAY - notes race is clear cut.] Positions of each on various issues cited. [WILLIAMS - praises herself.] Williams said endorsed by retiring Representative Kathy Long. [Pol. scientist Gilbert JONES - notes psychological burden on white Louisiana voters.]",1986,454905,160,528,11666
"(Studio: Tom Brokaw) .(Canon City, Colorado: Roger O'Neil) Federal Bureau of Land Mgt. program using Colorado state prison inmates such as Dave Murphy to break wild horses featured; details given, scenes shown. [MURPHY - praises arrangement.] [Wild American Horses spokesperson Dr. Ron ZADLICZ - explains motive of project.] [Warden H.B. JOHNSON - believes inmates benefit from program; explains.] [INMATE - sees similarity between himself and wild horses.]",1986,442985,150,457,11666
"(Studio: Susan Spencer) Contd. heat wave in S.E. described.(Atlanta, Georgia: Peter Van Sant) Contd. hay donations to drought- stricken farmers examined; details given, scenes shown. [Kentucky hay organization Carroll CUNNINGHAM - notes camaraderie among farmers.] [Governor Richard CELESTE - calls for further farm aid.] [Brenda TRANTHAM - praises hay donations.] [Tom TRANTHAM - notes donations saved his dairy farm.] [FARMER - thanks Midwest peers.] South Carolina farmers mentioned making music video for airing in Midwest.",1986,450370,140,527,11666
"(Studio: Roger Mudd) .(Lone Star, Texas: Robert Elliot) Town's economy crisis due to dependence on Lone Star Steel and company's slump since oil prices dropped examined. [Worker James NELSON - isn't hopeful of returning to work.] [Charles CROWE - cites his family's medical needs paid by company insurance] [Diner OWNER - describes situation.]",1986,439405,110,343,11666
"(Studio: Tom Brokaw) .(Burke Cnty., Georgia: Jim Kaiserski) Don. Trump's rescue of Annabell Hill's economically strapped farm featured; husband Lenard Hill recalled killing self in effort to save farm. Details given, scenes shown. [HILL - reacts to news farm will be saved.] [Last week, HILL - notes strain of suicide on family.] [Today, HILL - describes conversation with Trump.] [TRUMP - explains helping.] [HILL - comments.]",1986,453957,130,427,11666
"(Studio: Dan Rather) .(Atlanta, Georgia: Peter Van Sant) Investigation into safety of Pratt and Whitney JT8D jet plane engine after it was linked to fatal accidents in Manchester, England, &Milwaukee, WI, last year in addition to other indications of its questionable reliability examined; scenes shown. [Aviation expert David LEARMOUNT - notes series of incidents involving exploding JT8D engines.] Exs. given. [PASSENGER -describes experience.] [Air Transport Association spokesperson Thomas TRIPP - feels situation is significant.] Possible role of poor maintenance in problem explained. [Aviation safety expert John NANCE - thinks some carriers provide only minimum maintenance.] [National Trans. Safety Bd. spokesperson Patricia GOLDMAN - equates it to tombstone maintenance.](Studio: Dan Rather) M&M aircrafts services in Miami, Florida, responsible for servicing Pratt and Whitney engines, said surrendering its operating certificate to FAA; details given.",1986,443338,180,963,11666
"(Studio: Tom Brokaw) .(DC: Chris Wallace) President Reagan's appointed of commission to investigate Challenger disaster examined. [REAGAN - feels he owes investigation to shuttle crew.] Commission said chaired by former secretary state William Rogers and former astronaut Neil Armstrong with test pilot Chuck Yeager and astronaut Sally Ride among members Lyndon Johnson recalled allowing NASA (National Aeronautics and Space Administration) to handle investigation of last major space program disaster. White House photos shown. [ROGERS - expects full cooperation from NASA.] Cmsn.'s primary public relations purposes cited. [ARMSTRONG - doesn't see need for independent investigation due to NASA's capabilities.](Studio: Tom Brokaw) Status of continued recovery of Challenger wreckage as well as human body parts examined; scenes shown.(Cape Canaveral, Florida: Robert Bazell) Investigation's continued focus on solid rocket booster as possible cause of explosion explained, discussed. [Former NASA (National Aeronautics and Space Administration) spokesperson Sam BEDDINGFIELD - recalls past leakage problems with solid rocket boosters.] Booster manufacturer and maintenance, by Morton Thiokol Incorporated, detailed.",1986,446732,270,1218,11666
"(Studio: Tom Brokaw) New anti-drug abuse law signed by President Reagan outlined; President noted giving sole pen he used to Nancy Reagan. Scenes shown, President quoted.",1986,444214,30,170,11666
"(Studio: Dan Rather) Latest developments in Iran arms scandal listed.(DC: Bill Plante) President Reagan's announcement of new national security adviser and request for independent cnsl. featured; scenes shown. [REAGAN - explains call for independent cnsl., appointed of Frank Carlucci as new national sec. adviser.] [CARLUCCI - comments.] [REAGAN - claims he's committed some former national security advisers to testifying before Congress] His further remarks outlined. [Representative Robert MICHEL - believes President was ignorant of events.] [Senator Robert DOLE - sees no purpose in having chief of staff Don. Regan leave administration yet.](Studio: Dan Rather) .(DC: Rita Braver) Legal and political implications of Attorney General Edwin Meese's decision to name special prosecutor to conduct investigation considered; details given, scenes shown. [MEESE - wants to avoid appearance of conflict of ints.; defs. Justice Department and FBI failure to prevent destruction of NSC documents.] Panel of judges choosing independent cnsl. listed on screen. [Watergate committee cnsl. Rufus EDMISTEN - explains purpose of independent cnsl.] Pentagon, CIA, State and Treasury Depts. said ordered to turn over files on several indivs., include North, John Poindexter, Robert McFarlane and Adolfo Calero; agencies said also asked for investigative files on alleged Contra illegalities, include Southern Air Transport, the former CIA airline linked to captured arms smuggler Eugene Hasenfus.(Studio: Dan Rather) Carlucci's background reviewed; details given, scenes shown. His relationship with Defense Secretary Caspar Weinberger described. [Former CIA director Stansfield TURNER - praises Carlucci's integrity.](DC: Phil Jones) Senate Intelligence Committee's continued investigation of scandal featured; scenes shown. [Senators David BOREN, Strom THURMOND - praise Reagan's request for special cnsl.] [Senator J. James EXON - comments.] [Senator Richard LUGAR - wants chief of staff and CIA director fired.] John Poindexter's appearance before committee today and controversy over North's taking 5th Amendment during his testimony yesterday noted. [NORTH - comments on weather.] [Senator John GLENN - believes using 5th Amendment will polarize affair.] Possibility Watergate committee member Senator Dan. Inouye will be named chairperson of Congress committee named to investigate scandal mentioned.(Studio: Dan Rather) Upcoming items announced.",1986,451927,490,2444,11666
"(Studio: Charles Kuralt) .(London, England: Tom Fenton) Latest theory explaining disappearance of band leader Glenn Miller in December 1944 examined; scenes from """"The Glenn Miller Story """"shown. Possibility British Royal Air Force inadvertently bombed Miller's plane explained. [Vet. Victor GREGORY - recalls incident.] [Air Commodore Henry PROBERT - acknowledges possibility.]",1986,446413,180,378,11666
(Studio: Dan Rather) United States and USSR versions of United States expulsions of Soviet UN delegates and status of departure deadlines outlined.,1986,451663,30,147,11666
"(Studio: Peter Jennings) In-flight terrorist bombing of Trans World Airlines, Inc. (TWA) flight en route to Athens, Greece, reported; number Americans known dead so far mentioned. Arab Revolutionary Cells organization said claiming responsibility. Flight's route and circumstances of explosion indicated on map.(Athens, Greece: David Ensor) Details of bombing examined; scenes shown. [PASSENGERS - describe scene.] Americans Myrtle Siemsen and her husband said among the injured. Sensitivity of Greek government to such incidents due to its effort to revive United States tourist trade following Trans World Airlines, Inc. (TWA) hijacking from Athens to Beirut noted.(Rome, Italy: Chris Bury) Question of security here in light of belief that bomb was carried aboard by passenger boarding in Rome discussed; incrd. security precautions here since last year's terrorist attack cited. Scenes, photos shown. [Passengers Emanuel KYPRIOS, Richard HERRING - comment.] Italian government said blaming United States Sixth Fleet's recent attack in Libya for renewed terrorism.(Studio: Peter Jennings) Victims said identification as Alberto Ospina, Maria Klug, her daughter Demetra, and Demetra Stylian, all Americans (Temporary network difficulty.)(DC: Bettina Gregory) Further details of bombing examined. [TWA pres. Richard PEARSON - discusses explosion.] Ospina and other victims said sucked from plane by explosion; details illustrated. Status of airport sec. technology discussed.(Studio: Peter Jennings) [PEARSON - discusses ground security for aircraft during servicing; responds to travelers' fears.] Irony in situation explained. Upcoming item announced.(Studio: Peter Jennings) Item recapped at end of broadcast",1986,447550,530,1712,11666
"(Studio: Dan Rather) .(NYC: Ray Brady) Incring. price of coffee commodities and implications for consumer examined. [Chock Full O'Nuts Corporation spokesperson Arthur BERMAN - predicts major price increases] Destruction of Brazil's coffee crop and impact on United States market explained. 1977 price increase recalled. [1977 Eleanor GUGGENHEIMER - promotes consumer boycott.] [Today, GUGGENHEIMER - thinks boycotts are effective.] [DRINKERS - comment.]",1986,444091,90,453,11666
"(Studio: Dan Rather) .(NYC: Anthony Mason) Findings of preliminary Environmental Protection Agency report on increase risks of skin cancer and related deaths due to exposure to sun and linked to deteriorating ozone layer discussed; details outlined on screen. [Natural Resources Defense Council spokesperson David DONIGER - explains most vulnerable group.] Ozone layer's role explained, illustrated on screen. [Prof. Sherwood ROWLAND - comments on chlorofluorocarbons.] Reagan administration said expected to ask for vol. reduction of CFCs in industrialized ntns.",1986,454605,110,563,11666
"(Studio: Peter Jennings) .(DC: Jim Wooten) Cult leader Lyndon LaRouche's appearance at National Press Club featured; scenes shown. [LaROUCHE - claims to represent the unrepresented majority.] His comparison of self with George Wallace, denial that Holocaust occurred, claims that Queen Elizabeth is leader of international drug ring and that Henry Kissinger is gay KGB agent noted. [LaROUCHE - accuses bankers of international conspiracy; cites Don. Regan as example] His lack of official income or payment of taxes despite obvious wealth considered. For. govts. purchasing LaRouche's brand of intelligence reports listed on screen; investigation said currently underway into his organization's possible credit card fraud. [Democratic national committee spokesperson Terry MICHAEL - cites absurdity of LaRouche's allegations.] [LaROUCHE - thinks Abraham Lincoln would support him.] Lincoln quoted.",1986,444665,190,897,11666
(Studio: Peter Jennings) Attitude here toward summit considered. Summit coverage announced.,1986,449195,85870,91,11666
(Studio: Tom Brokaw) Federal Aviation Administration reported setting deadline for Eastern Air Lines' payment of fine for safety and maintenance violations; details given.,1986,446210,20,171,11666
"(Studio: Tom Brokaw) .(Wiesbaden, West Germany: George Lewis) Arrival here of hostage David Jacobsen, whose release was negotiated by Church of England envoy Terry Waite, featured; details given, scenes shown. [JACOBSEN - calls for contd. support for peers.] [Last month in videotape, JACOBSEN - attacks United States government] [Today, JACOBSEN - thanks United States government, President Reagan; is proud of cntry.] [Dr. Charles MAFFET - praises Jacobsen's physical condition.] Family said en route to reunion. [Eric JACOBSEN - wants other hostages not forgotten.] Indications ongoing negotiations have reached crucial stage explained.(Studio: Tom Brokaw) .(NYC: Ann Rubenstein) Reactions of other hostage families to Jacobsen's release featured; scenes shown. [Terry Anderson's sister Peggy SAY - comments.] [October 2, 1986, on videotape, ANDERSON - questions their fate.] Background to seizures of Anderson, Thomas Sutherland, William Buckley, Edward Tracy, Frank Reed and Joseph Cicippio reviewed. [Jean SUTHERLAND, Thomas CICIPPIO, Edward REED, SAY - comment on Jacobsen's release.](Studio: Tom Brokaw) White House, taking credit for Jacobsen's release, said denying exploiting event for campaign purposes.(Los Angeles, California: Andrea Mitchell) [President REAGAN - claims administration works nonstop for hostages' release; declines further comment.] Larry Speakes noted denying Syria was responsible for Jacobsen's release; possibility admin. is dealing with Iran noted. [Yesterday, chief of staff Don. REGAN - comments on minimal help from Syria.] Other officials said denying Regan's claim that United States is negotiating for other hostages. Iran's influence with Islamic Jihad, group that held Jacobsen and believed still holding Anderson and Sutherland, noted. [Mideast expert Robin WRIGHT - thinks Iran's internal pol. conflicts may be helping US.] National security adviser aide Lieutenant Colonel Oliver North's possible role explained. Admin. mentioned expecting Anderson's release along with Jacobsen.",1986,454771,420,2026,11666
"(Studio: Dan Rather) Apparent status of Senator races at present indicated on map, discussed.(NYC: Bruce Morton) [VOTER - claims he will vote, acknowledges he doesn't know who the cands. are.] Lack of issues in election discussed; Georgia cands. Wyche Fowler &Mack Mattingly mentioned. television commercials shown. [Democrat pollster Paul MASLIN - blames election system.] [Republican consultant Robert TEETER - cites possible outcome of Senator races.] Senator seats at stake illustrated on map, discussed.(Studio: Dan Rather) .(NYC: Bob Schieffer) Importance of Senator races explained; scenes shown. [REAGAN - favors Judiciary Committee run by Strom Thurmond rather than Edward Kennedy.] Possible legislative scenario considered if Appropriations Committee chairperson Mark Hatfield is replaced by John Stennis, if Finance Committee chairperson Robert Packwood is succeeded by Lloyd Bentsen, if Banking Committee is led by William Proxmire rather than Jake Garn, if Armed Services Committee chairperson Barry Goldwater is replaced by Sam Nunn. Nunn's criticism of administration's posture at Iceland summit with USSR mentioned. [Congress expert Norman ORNSTEIN - dismisses President's perception of Democratic Senator]",1986,454778,320,1222,11666
"(Studio: Kathleen Sullivan) .(NYC: Jim Lampley) Chris Evert Lloyd's defeat of Martina Navratilova at French Open reported; scenes shown courtesy NBC Sports. Status of World Cup soccer tournament in Mexico reported; individual player mentioned. Scores listed on screen. Horse trainer Charlie Whittingham's Ferdinand recalled winning Kentucky Derby. Trainer Walter Kelly profiled. [Woody STEPHENS, WHITTINGHAM - praise Kelly.] Prospects for Kelly's Johns Treasure at Belmont Stakes considered. [KELLY - discusses his job, life.] [Owner John MORRELL - trusts Kelly.] [KELLY - comments.] Johns Treasure's showing today against Danzig Connection and Ferdinand mentioned.",1986,447412,300,665,11666
"(Studio: Dan Rather) .(Peshawer, Pakistan: Harry Smith) Problems faced by Pakistan from influx of refugees from USSR -occupied Afghanistan examined; details given, scenes shown. Plight of several (named) described. [International Med. Corps spokesperson Dr. Bill ROBINSON - notes refugees' need to return to Afghanistan.]",1986,444322,230,321,11666
"Introduction and Preview Connie Chung (New York City)(Studio: Connie Chung) Warning from Egypt and other Arab states to United States not to attack Libya in retaliation for recent terrorist assaults in Europe noted.(Misurata, Libya: Stephen Frazier) Anti-US sentiment in Libya examined; scenes shown. [DEMONSTRATOR - claims Libyans are ready to die against US, Israel and others.] """"London Times"""" said quoting Israeli intelligence reports that Palestinian terrorist Abu Nidal suffers from cancer and was thus unable to plan Vienna and Rome airport attacks; report noted claiming Libyan and Syrian agents conducted attacks. Details given. Italian Prime Min. Bettino Craxi's possible reconsideration of relations with Libya while opposing any economy sanctions discussed. Libyan economy's reliance on foreign workers cited.(Studio: Connie Chung) State Department's reaction to reports of Nidal's ill health outlined.(DC: Anne Garrels) Admin.'s response to Libyan terrorism, include deploying Sixth Fleet off Libyan coast, examined; Saudi Arabia's warning against retaliation outlined on screen, explained. Craxi's position on issue mentioned. West Germany said ruling out economy sanctions against Libya.(Studio: Connie Chung) Libya reported meeting with Islamic Conf. Org. Monday to seek united Arab stand against military reprisals by United States or Israel.(Syria: Rick Davis) Syria's threat of military response to United States and/or Israeli retaliation against Libya examined; scenes shown. PLO (Palestine Liberation Organization) military faction's presence in Syria discussed; group's leader Ahmed Jabril's tirade against US quoted. [JABRIL -(thru translator) vows united fight against United States and its ints. in Mideast.]",1986,446257,400,1735,11666
"(Studio: Tom Brokaw) President Reagan's response to Mikhail Gorbachev's latest arms control proposal reported(Moscow, USSR : Steve Hurst) Announcement here of Gorbachev's plan quoted on screen; details of his proposal, include ban on Star Wars weapons, outlined on screen, discussed. Resumption of US-USSR arms talks in Geneva tomorrow noted.(Studio: Tom Brokaw) .(DC: Chris Wallace) Admin.'s reaction to Gorbachev's plan discussed.(Studio: Tom Brokaw, Chris Wallace) Admin.'s response to specific aspect of proposal considered.",1986,442338,200,528,11666
"(Studio: Dan Rather) University of Maryland officials, in wake of death of basketball star Len Bias, reported meeting soon to review college athletes' records.(College Park, MD: Eric Engberg) Impact of Bias' death on growing concern with colleges' emphasis on athletic programs rather than academics examined; scenes shown. [Sportswriter John UNDERWOOD - notes illusion under which college athletes function.] Bias' academic failure cited as ex. [Former Clemson Univ. president Bill ATCHLEY - notes schools place sports above education] [Sports historian Neil ISAACS, Pennsylvania State coach Joe PATERNO - agree.] Econs. involved in college sports described. [University of Miami pres. Edward FOOTE - thinks most college sports stars are ill prepared for such acclaim.] Criticism of Maryland coach Charles """"Lefty"""" Driesell noted. Complaint filed by Maryland player Derrik Lewis' mother and other parents following Bias' death explained. [Gertie LEWIS - questions school's priorities.]",1986,440328,180,987,11666
"(Studio: Peter Jennings) .(Baltimore, Maryland: Jim Wooten) Maryland Senate race between Representative Barbara Mikulski and Linda Chavez examined; details given, scenes shown. [CHAVEZ - notes their gender is only common point] [October 15, President REAGAN - praises Chavez.] [MIKULSKI - dismisses President' role in election] Senator Charles Mathias mentioned. [MIKULSKI - notes her longevity in MD.] Backgrounds of each cand. outlined. [CHAVEZ - accuses Mikulski of being """"San Francisco-style Democrat""""] Reaction to remark's innuendo reviewed. [MIKULSKI - thinks Chavez is desperate.]",1986,443652,160,589,11666
"(Studio: Dan Rather) Conflicting stmts. by President Reagan's aides with regard to Haitian dictator Jean-Claude Duvalier described.(Port-au-Prince, Haiti: Juan Vasquez) Status of growing anti-government sentiment examined; scenes shown. [MAN - calls for Duvalier's fall.](Miami, Florida: Lem Tucker) Haitian community's reaction to administration's initial claim that Duvalier had fled Haiti and later about-face examined; scenes shown. [Father Thomas WENSKI - notes Larry Speakes' original statement] [Father Gerard JEAN-JUSTE -wants Duvalier to answer for his crimes.](DC: Bill McLaughlin) Speakes' initial claim that Duvalier's government had collapsed and later turn of events reviewed; Speakes quoted on screen. Haiti's strategic importance to United States shipping lanes noted. State Department's effort to correct misinformation given President Reagan mentioned. [Haitian charge d'affaires Lionel DELATOUR - denies White House announcements of Duvalier's fall.] [State Department spokesperson Bernard KALB - discusses error.] Speakes said blaming foul-up on State Department",1986,438238,230,1082,11666
"(Studio: Peter Jennings) .(Moscow, USSR : Walter Rodgers) Dissident Yelena Bonner's return here featured; details given, scenes shown. [BONNER - (thru translator) claims to be returning only to be with husband, dissident Andrei Sakharov; notes lies about them here.] [Representative Dan. LUNGREN - explains accompanying Bonner back to USSR .]",1986,449542,110,342,11666
"(Studio: Sam Donaldson) Supreme Court decision last week on Miranda ruling reviewed.(No location given: Tim O'Brien) Basis of continued dispute over interpretation and application of Miranda ruling examined; background to ruling, based on case involving rapist Ernest Miranda, reviewed. Photos shown. [Captain Carroll COOLEY - recalls Miranda's confession; considers Supreme Court ruling overturning conviction a poor decision.] [Prof. Alan DERSHOWITZ - disagrees; defs. Miranda ruling.] [Attorney General Edwin MEESE - believes decision gives the defendant too many rights.] [Justice William BRENNAN - defs. ruling.] Outcome of Miranda's case &his eventual murder in bar fight noted; details given.",1986,449177,210,699,11666
"(Studio: Bob Schieffer) .(Houston, Texas: Martha Teichner) Wave of arson here as result of economy depression examined; details given, scenes shown. Aetna Ins.' campaign here discussed. [Aetna spokesperson Bob ROBERTS - warns would-be arsonists.] Indicted arsonist Robert Lowry cited as example [MAN - cites relationship between economy problems and arson.] Related statistics outlined on screen. [Aetna arson and fraud unit spokesperson John BARRACATO - considers problem epidemic.]",1986,440300,110,483,11666
"(Studio: Tom Brokaw) .(DC: Chris Wallace) President Reagan's continued defense of his covert arms deals with Iran amidst growing controversy examined; scenes shown. [REAGAN - denies making mistake; declines comment on possible terminations of some aides.] President's California supporters, include Attorney General Edwin Meese, former Interior Secretary William Clark, and Holmes Tuttle, said calling for ouster of Secretary of State George Shultz, chief of staff Don. Regan and national security adviser John Poindexter. Regan said claiming Nancy Reagan's support. [REGAN - denies considering resigning.] Defense Secretary Caspar Weinberger. Howard Baker or James Baker said being championed by conservatives and moderates to replace Shultz; cands. for Poindexter's job said include Jeane Kirkpatrick and former national security adviser Brent Scowcroft. [Lyn NOFZIGER - believes President has to take immediate action to exhibit his control.] Reagan said meeting with foreign policy aides today to discuss United States policy toward Iran.(Studio: Tom Brokaw) Contd. confusion over actual extent of Shultz's involvement in Iran operations described.(DC: Anne Garrels) Significance of Congress testimony by deputy secretary state John Whitehead today on State Department's lack of information on Iranian arms deals examined; scenes shown. [WHITEHEAD - is embarrassed to admit department was kept in dark.] [Representative Dan MICA - criticizes situation.] [WHITEHEAD - calls for review of national security cncl.'s role in foreign policy.] Shultz's account of his involvement in operation reviewed. [Former national security adviser Robert McFARLANE - accuses Shultz of lying.] Undersecretary Michael Armacost said denying CIA director William Casey's claim that State Department was kept fully briefederal [WHITEHEAD - calls for unity behind President](Studio: Tom Brokaw) Israeli foreign minister Shimon Peres' response to increase calls that he reveal Israel's role in United States arms shipments to Iran described. Iranian parliament speaker Hashemi Rafsanjani said disputing reports about United States arms; details given.",1986,450975,350,2131,11666
"(Studio: Kathleen Sullivan) .(Louisville, Kentucky: Ray Gandolf) Bill Shoemaker's Kentucky Derby win on Ferdinand examined; other contenders, include favorite Snow Chief, featured, named. Scenes shown. [FANS, VENDOR - comment.] Soc. aspect of Derby considered. [Police OFR. - describes fans' effort to smuggle in booze.] [SHOEMAKER - comments.](Studio: Kathleen Sullivan) Outcome of boxing match between Mike Tyson and James (Quick) Tillis detailed; scenes shown. Milwaukee-Philadelphia basketball game reported; scenes shown courtesy CBS Sports.",1986,448349,230,546,11666
"(Studio: Peter Jennings) Latest round in US-USSR diplomacy expulsions war described.(Moscow, USSR : Walter Rodgers) Mikhail Gorbachev's announcement of today's Soviet retaliation to most recent United States retaliation for prior expulsions by each side featured; details given, scenes shown. [GORBACHEV - (thru translator) cites insanity of it all; promises continuation of same.] His further remarks quoted on screen. Spokesperson Gennady Gerasimov's announcement outlined on screen. [GERASIMOV - (thru translator) claims USSR retaliations to continued United States escalation of situation will proceed.] Expected impact on United States embassy of Gorbachev's order that all Russian employees quit their jobs considered.(Studio: Peter Jennings) [Former United States ambassador Walter STOESSEL, Junior - discusses embassy's situation with loss of Soviet workers.] Mikhail Gorbachev's remarks on Iceland summit and US-USSR arms control efforts outlined.(DC: John McWethy) State Department's response to Gorbachev's remarks today examined; details given, scenes shown. [GORBACHEV - (thru translator) is encouraged by Iceland efforts.] [Deputy assistant secretary state Thomas SIMONS - claims expelled Sovs. were KGB.] [Senator William COHEN - wants expulsion war halted.]",1986,445709,370,1273,11666
"(Studio: Susan Spencer) .(Okayama, Japan: David Jackson) Japan's competition with United States in biotechnology development discussed; scenes shown. [Dr. Zsolt HARSANYI - notes Japan's targeted biotechnology as priority for development] [Trade minister Hirosha HIRAMATSU - cites competition's motivation to research.] One development in cancer research explained as example [Dr. Jun MINOWADA - feels group effort may be necessary.] [Dr. Nuritomo NURAI - disagrees; explains.] [HARSANYI, HIRAMATSU - comment.]",1986,442929,200,509,11666
